ID,STNNBR,CASTNO,SAMPNO,DATE,TIME,lat,long,press,O2,FLOR,NOx,NOx_STD,NO2,PO4,NH4,PH_TOT,Iodate,Iodide,Total_I,NO3,Abs sal,Consv temp,pdens,Consv temp_resid,Abs sal_resid,PO4_resid,NO3_resid,13CW_frac_total,NEPIW_frac_total,AAIW_frac_total,13CW_frac,NEPIW_frac,AAIW_frac,aerobic_remin,anaerobic_remin,NO3_to_aerobic_remin_ratio,PO4_to_aerobic_remin_ratio,NO3_to_anaerobic_remin_ratio,PO4_to_anaerobic_remin_ratio
10107.0,10.0,1.0,7.0,7/10/2018,8:12:40,13.99974,-111.0003,421.349,1.41,0.0604,30.26565889,1.361319811,0.0,3.116985377,0.002817675,7.36317,403.8876614,5.356483192,409.2441446,30.26565889,34.756,8.6011,26.864,-5.735991644151284e-05,0.006356195737730275,-9.459100169806334e-14,-1.3287149158713873e-12,0.0,0.7794524467217155,0.22054755327828435,0.0,0.7794524467217155,0.22054755327828435,0.16395849072440088,0.19716406070192827,15.780651308307545,1.0,-48.69081985545313,1.0
10108.0,10.0,1.0,8.0,7/10/2018,8:12:40,13.99973,-111.00029,371.042,2.42,0.0624,30.26565889,1.361319811,0.0,3.021372328,0.004604788,7.372672,397.566391,13.14493289,410.7113239,30.26565889,34.771,9.1059,26.795,-1.4500279499785051e-05,0.001606812177072925,-1.1546319456101628e-13,-1.5347723092418164e-12,1.0188268247468423e-13,0.9075851522131212,0.09241484778677683,1.0188268247468423e-13,0.9075851522131212,0.09241484778677683,0.1532669783912167,0.17374622267104559,15.788857812213188,0.9999999999999999,-48.677482023868805,1.0
10109.0,10.0,1.0,9.0,7/10/2018,8:12:40,13.99992,-111.00018,275.134,0.736,0.061,31.24273978,0.510910791,0.0,2.875140607,0.003092818,7.38292,166.9838798,335.2419653,502.2258451,31.24273978,34.836,10.26,26.653,3.981939540764756e-06,-0.00020849361422392576,-3.745847632075083e-09,-5.044653050845227e-08,0.4416757377461551,0.3171571493654411,0.24116711288840384,0.4416757377461551,0.3171571493654411,0.24116711288840384,0.11503008464494836,0.12464464705788665,15.794816833884177,1.0,-48.666733902982656,1.0
10110.0,10.0,1.0,10.0,7/10/2018,8:12:40,13.99997,-111.00015,249.9,0.659,0.0445,30.55172277,1.817098116,0.008980785,2.880764904,0.002959387,7.383868,178.8046039,229.6823051,408.486909,30.54274199,34.838,10.541,26.606,8.372501504538832e-06,-0.0004366013318701789,-1.3766765505351941e-14,-2.2026824808563106e-13,0.39796706416332467,0.4758954078412449,0.12613752799543038,0.39796706416332467,0.4758954078412449,0.12613752799543038,0.15081432717465007,0.1368048473157107,15.8158344819856,1.0,-48.61935876061064,0.9999999999999999
10111.0,10.0,1.0,11.0,7/10/2018,8:12:40,13.99998,-111.00015,225.762,0.634,0.0388,30.15494855,0.12455234,0.01106934,2.802024747,0.00314796,7.39283,207.4355313,230.3595616,437.7950929,30.14387921,34.856,10.883,26.559,2.2987345962732775e-05,-0.0011987224811491615,4.884981308350689e-15,5.3290705182007514e-14,0.5123383937861661,0.33395848840380044,0.15370311781003348,0.5123383937861661,0.33395848840380044,0.15370311781003348,0.10542001310231146,0.12396706351579607,15.783818026316673,1.0,-48.685858290455734,1.0
10112.0,10.0,1.0,12.0,7/10/2018,8:12:40,13.99996,-111.00006,200.055,0.611,0.0407,27.40691869,0.855915452,0.004803676,2.813273341,0.003489348,7.399674,192.9598392,277.9522226,470.9120618,27.40211501,34.863,11.261,26.496,1.687650353865422e-05,-0.0008800600215224108,1.1102230246251565e-14,1.2789769243681803e-13,0.5083790563873278,0.43781469852065824,0.05380624509201383,0.5083790563873278,0.43781469852065824,0.05380624509201383,0.11839600305325307,0.16902216193685346,15.753845466290013,1.0,-48.72541510887815,1.0
11102.0,11.0,1.0,2.0,7/10/2018,16:33:57,14.00125,-111.99932,499.09,1.636,0.0451,34.31909036,1.751228906,0.0,3.096969697,0.006879329,7.351256,429.253719,5.44883635,434.7025554,34.31909036,34.706,7.6297,26.97,-0.0003305294195445896,0.03662679128083113,-2.7355895326763857e-13,-3.701927653310122e-12,1.6135006506316136e-14,0.5328348910102352,0.46716510898974883,1.6135006506316136e-14,0.5328348910102352,0.46716510898974883,0.09329291672125734,0.12943752796339453,15.758629440715291,1.0,-48.72006382301163,1.0
11103.0,11.0,1.0,3.0,7/10/2018,16:33:57,14.00118,-111.99911,400.364,1.934,0.0591,34.43417854,0.807704193,0.0,2.849035813,0.009950881,7.36888,426.0370899,10.80531954,436.8424094,34.43417854,34.767,8.8697,26.83,-7.318844435388883e-06,0.0008110189068304408,-1.4166445794216997e-12,-1.9092283309873892e-11,1.329371247170728e-12,0.8476377363312406,0.15236226366743008,1.329371247170728e-12,0.8476377363312406,0.15236226366743008,0.058924404538362125,0.06697752190024678,15.896679842754725,1.0,-48.702916856971406,1.0
11104.0,11.0,1.0,4.0,7/10/2018,16:33:57,14.00116,-111.99906,320.415,0.645,0.0594,31.53455591,0.502378583,0.0,2.78292011,0.007332505,7.376971,119.8198626,326.0682182,445.8880808,31.53455591,34.819,9.9026,26.701,8.367588097968337e-06,5.968567188574525e-05,2.2848857303969794e-06,3.079527990834663e-05,0.3363973269604458,0.4370044241471533,0.22659824889240096,0.3363973269604458,0.4370044241471533,0.22659824889240096,0.026630335300475934,0.09676211157023365,15.661291947791181,1.0,-48.84911159201787,1.0
11105.0,11.0,1.0,5.0,7/10/2018,16:33:57,14.00113,-111.99909,309.821,0.656,0.0752,30.68881495,0.589050184,0.058100791,2.766391185,0.005048555,7.378762,24.05838671,329.8239133,353.8823,30.63071416,34.827,10.067,26.679,2.4387726202945714e-06,-2.8952523145164832e-05,4.440054004462013e-07,5.982396370285414e-06,0.3872130060828875,0.377097449451641,0.23568954446547147,0.3872130060828875,0.377097449451641,0.23568954446547147,-0.002100764144706208,0.11958924860113186,15.920397535878413,1.0,-42.024639528178696,1.0
